"Das Foto trifft die Verhältnisse ganz gut. Kramp-Karrenbauer versuchte an diesem Tag, zu Beginn der Coronakrise, ein Stück politische Handlungsfähigkeit vorzuführen. Die großen Gewinner waren die beiden Selfieposer: Andrea Tandler und ihr Partner Darius N.",0
"Nicht der Mensch bewohnt diesen Planeten, sondern Menschen. Die Mehrzahl ist das Gesetz der Erde.",0
"Es ist zu hoffen, dass die schweigende Mehrheit beginnt, diese einfachen Antworten und Platitüden zu hinterfragen. Dass sie denen misstraut, die sich über jeden Zweifel erhaben geben und die. Denn es sind gerade diese Menschen, die eine Gefahr für unsere populistische Gesellschaft darstellen.",0
"Der Philosoph, der in der Öffentlichkeit eingreifen will, ist kein Philosoph mehr, sondern Politiker; er will nicht mehr nur Wahrheit, sondern Macht.",0
"Bittere Niederlagen gab es schon immer. Aber stets auch die großen Siege, die Teil der kollektiven Erinnerung wurden. Heute dagegen sind die Deutschen zu Sportskeptikern geworden - aus guten Gründen und mit weitreichenden Folgen.",0
"Manche glauben an Gott, andere an Frauen mit Penissen, beides ist total okay. Schwierig wird es erst dann, wenn die einen Gläubigen versuchen, die anderen Gläubigen zu bekehren oder zu bevormunden – es endet meistens eher unschön.",0
"Wer Demokratie stärken will, muss alle beteiligen. Führungspositionen müssen Spiegelbild einer Gesellschaft sein, sonst verletzen sie den demokratischen Grund- satz der Gleichwertigkeit aller. Das bedeutet mehr Frauen, mehr Ostdeutsche, mehr Migrant*innen in die Führungsetagen bun- desweit!",0
"nichts benötigt unsere Wirtschaft gegenwärtig mehr als zusätzliche Investitionen, wenn wir nicht länger globales Wachstums-Schlusslicht bleiben wollen.",0
"Es darf nicht länger an unserer Sicherheit gespart werden. Sonst kann die Regierung auch keinem Bürger mehr empfehlen, für den Klimaschutz lieber mit der Bahn zu fahren.",0
"Manchmal hilft es, das Land mit dem Blick eines Fremden zu sehen: Das Klima ist mild, die Straßen sind sicher und die Müllabfuhr kommt regelmäßig. Die öffentlichen Schulen sind selten chic, aber meistens solide. Es gibt einen Mindestlohn, es gibt Krankengeld, Elterngeld und fast 200 Euro Kindergeld pro Kind und Monat. Die Geburtenrate steigt, die Ehen halten länger, die Zahl der Scheidungen geht zurück. Es gibt viele Gründe für Zuversicht.",0
"Die Grünen haben sich in sieben Landesregierungen mit politischer Umsicht bewährt. Die Öko-Partei führt in allen drei Bundesländern Sondierungsgespräche und hat große Chancen, mitzuregieren. Damit könnte die Zahl der grünen Landesminister auf acht steigen. Viele von ihnen haben die Agrarlandschaft umgekrempelt und setzen den Weg zu einer ökologischen und mittelständisch geprägten Landwirtschaft fort.",0
"Es gehört zu den Rätseln dieses Wahlkampfs, warum sich der Wunsch nach Veränderung, der in Deutschland herrscht, kaum in Stimmen für die SPD niederschlägt - obwohl ihr Spitzenkandidat auf den Marktplätzen bejubelt wird, während Merkel bisweilen sogar Buhrufe und Pfiffe erntet. Es gibt indes wenig Anlass, an den Umfragen von Allensbach und anderen Demoskopen zu zweifeln. Und so steht das wichtigste Ergebnis der Bundestagswahl bereits fest: Merkel bleibt.",0
"Dass die Piraten nun ausgerechnet in Berlin für Furore sorgen, ist dabei kein Wunder. Die Stadt ist jung, in ihr leben viele Studenten und viele Menschen, die sich mittlerweile selbstverständlich in der digitalen Welt bewegen. Berlin ist eine Hochburg der sogenannten digitalen Bohème und von Internet-Startups.",0
"Wenn die Weltwirtschaft 2012 langsamer wächst, kann eine stärkere inländische Nachfrage die schwächelnden Ausfuhren abfedern. Und auch unsere europäischen Nachbarn werden sich freuen: Die fordern schon lange, dass die knauserigen Deutschen endlich mehr konsumieren, damit auch ihre Wirtschaft ans Laufen kommt.",0
"Politisch ist der Fall Kurnaz ein trauriges Exempel für die Unbarmherzigkeit deutscher Ausländerpolitik und für die exekutive Unerbittlichkeit beim Hantieren mit den Paragraphen des Ausländerrechts. In diesem Fall konzentriert und verdichtet sich ein fatales Denken, das die deutschen Ausländer, die wegen rechtlicher Zufälligkeiten immer noch keinen deutschen Pass haben, partout nicht als Neubürger, sondern als Störer betrachten will – im Zweifel als Sicherheitsrisiko.",0
"In der Demokratie heiß das Richtige tun, eben das zu tun, was die Mehrheit für das Richtige hält. Und um diese Auffassungen der Bürger aufzunehmen, zu bündeln und in politisches Handeln umzusetzen, gibt es nichts Besseres als Parteien. Nur sie sind (immer noch!) in der Lage, Entwicklungen in den unterschiedlichen Schichten und Milieus aufzunehmen. Wer glaubt, Vertreter von Parteien seien abgehoben, soll mal seinen örtlichen Bürgermeister oder Abgeordneten einen Tag lang vor Ort begleiten. Er wird ihn erleben als Ansprechpartner der Drogenhilfe, der Handwerkskammer und der Fluglärmgegner.",0
"Wohin die vermeintlich demokratischere direkte Demokratie führt, können wir derzeit in Sachen Brexit in Großbritannien studieren. Schließlich sind Parteien auch Schulen der Demokratie. Sie bilden das politische Personal aus, lehren, wie die demokratische Willensbildung funktioniert und welche ganz eigenen Funktionalitäten das politische System hat. Es ist kein Zufall, dass Seiteneinsteiger, die diese Ausbildung nicht durchlaufen haben, so oft im politischen Alltagsgeschäft scheitern.",0
Bananeneis stellt eine sommerliche Alternative für ungesunde Smoothievarianten dar.,0
"Um den Unternehmensstandort Deutschland zu stärken, insbesondere, um die Attraktivität des Standortes für Neuansiedlungen und Investitionsentscheidungen zu verbessern, müssen international wettbewerbsfähige Rahmenbedingungen für Unternehmen geschaffen werden.",0
"Viessmann, Vaillant oder Buderus haben zu lange auf Gasheizungen gesetzt. Der abrupte Wechsel, den die Politik jetzt verordnet, überfordert ein Unternehmen wie Viessmann vollends.",0
"So begrüßenswert eine steuerliche Forschungsförderung für den Mittelstand ist – angesichts des nicht unbedingt nur forschungsgetriebenen Innovationsgeschehens im Mittelstand stellt sich die Frage, wer von dem Gesetzesentwurf letztlich profitieren wird: Werden vorrangig die Unternehmen gefördert, die bereits forschen? Oder können diejenigen KMU, die keine Forschung und Entwicklung betreiben, hierzu angeregt werden? Im ungünstigsten Fall kommt es weder zum einen noch in nennenswertem Ausmaß zum anderen.",0
Arbeitgeberpräsident Rainer Dulger hat Forderungen nach einem politischen Eingreifen für einen höheren Mindestlohn als 'Populismus mit der Lohntüte' zurückgewiesen. Die Erhöhung um 41 Cent dieses Jahr verteidigte er jedoch.,0
"Dass mit der Angst vor der Spaltung der Gesellschaft etwas faul sein muss zeigt sich doch schon allein daran, wann sie zu Tage tritt. Nämlich zuverlässig dann, wenn es um Menschen geht, zu denen der Spalt eigentlich gar nicht groß genug sein kann. Aha, denkt da der vorbildlich liberale Meinungsmacher, der um die Meinungskorridore besorgte Leser, ein Spalter, ein Opportunist! Hinfort! Gegenwärtig bedeutet Spaltung jedoch vor allem in eben diejenigen, die sich eher freiwillig Pferdeentwurmungsmittel zuführen würden, als inmitten einer globalen Pandemie eine Impfung in Betracht zu ziehen und den Rest. Die mediale Panikfraktion muss sich also entscheiden, was die größere Gefahr für Abendland und Zivilisation ist: die Gleichmacherei oder doch die Spaltung der Gesellschaft?",0
Die aktuell größte Gefahr für unseren Wohlstand ist die Inflation. Die Inflationsrate betrug im August knapp acht Prozent. Besserung ist vorerst nicht in Sicht. Für das kommende Jahr prognostizieren die Wirtschaftsforschungsinstitute bereits Inflationsraten um die neun Prozent.,0
"Es ist ein Irrglaube, wir könnten die Inflation mit zusätzlichen Schulden in den Griff bekommen. Zweifelsfrei gibt es große Aufgaben, die auch fiskalisch unterstützt werden müssen. Die Schuldenbremse verhindert diese nicht, sie zwingt uns aber zur Priorisierung. Dadurch wird die Fiskalpolitik insgesamt restriktiver. Nicht jedes Vorhaben des Koalitionsvertrags, so sinnvoll es auch sein mag, rechtfertigt in der aktuellen Situation eine Ausnahme von der Schuldenbremse.",0
"Es gibt Stimmen, die suggerieren, Schulden seien ohnehin quasi salonfähig geworden und die finanziellen Folgen des Krieges könnten salopp über Kredite oder höhere Steuern finanziert werden. Denen sei entgegnet: Wir stehen nicht nur vor einem Jahr der fiskalischen Anstrengungen, sondern vor einem Jahrzehnt. Deshalb dürfen wir jetzt nicht in eine kurzsichtige Bequemlichkeit verfallen.",0
"Wir können nicht jedes Jahr aufs Neue die Ausnahme der Schuldenbremse ziehen, weil sich Krisen häufen. Wir können nicht dauerhaft auf Pump arbeiten. Wir sollten die Schuldenregel gerade deshalb einhalten, weil sie uns Anstrengungen auferlegt, weil sie eine kluge Begrenzung politischer Ausgabenwünsche darstellt. So treiben wir die Inflation nicht zusätzlich an und sorgen gleichzeitig für die langfristige Tragfähigkeit unserer Staatsfinanzen.",0
"Seit Zentralbanken die Finanzmärkte über billiges Geld künstlich beatmen, gleichzeitig aber der realen Wirtschaft via Kürzungspolitik das Blut abgezapft wird, haben sich gewaltige neue Finanzblasen gebildet. Die Banken konnten in diesem Umfeld ihre faulen Portfolios erfolgreich verstecken, abgebaut wurden sie nicht.",0
"Gelegentlich sprechen mich Mitglieder der »Zeugen Jehovas« an, einer fundamentalistischen christlichen Organisation, die hierzulande wegen der Verfolgung durch die NS-Diktatur als Körperschaft des öffentlichen Rechts anerkannt ist. Zu anderen Zeiten erscheinen mir Krishna-Jünger, dann wieder »Scientology«-Astralwesen. Die Genannten stehen beispielhaft für die Erscheinung des (pseudo)religiösen Fanatismus und der Müßigkeit jeglicher inhaltlichen Diskussion, mag diese von den Gläubigen auch permanent angeblich angeboten werden.",0
"Noch eines: Man sollte sich klarmachen, dass es sich bei der Letzten Generation keineswegs um eine kindlich-unschuldige »Meinungsgruppe« handelt, sondern um eine im Sinn von § 129 StGB (»Vereinigung«). Medienauftritte sind nicht, wie vorgetäuscht wird, Manifestationen höchstpersönlich-unschuldiger Emotion, sondern Darbietungen bis ins Einzelne vorbereiteter und eingeübter Kommunikationsstrategien.",0
"Mit Fanatikern kann und muss man nicht diskutieren, denn ihre Argumentation ist strukturell hermetisch. Man muss vielmehr klar und unmissverständlich die Grenzen verfassungsrechtlich tolerablen, sendungsinspirierten Verhaltens aufzeigen. Im Strafrecht wie in der Politik oder der Pädagogik geht es um Grenzen.",0
"Der deutsche Staat funktioniert in international herausragender Weise. Die Fragen, wie nervtötend die Landeklappen der Regierungsjets, die Änderung der Wagenreihenfolge bei der Bahn AG oder die Terminierung bei den Kfz-Stellen in Hessen oder Thüringen sind, haben damit allenfalls am Rande zu tun.",0
"Die deutsche Gesellschaft besteht nicht aus lauter kokainbeflügelten oder depressiv-entkräfteten Deutern und Denkerinnen in irgendwelchen Redaktionen, Partei- oder Regierungsapparaten oder »unabhängigen Thinktanks«. Sie besteht aber natürlich auch nicht aus lauter Stahlkochern oder Digitalunternehmern. Die Daten, anhand derer der Status quo unseres Staats dargestellt wird, sind hochgradig zweifelhaft, interessengeleitet, märchenhaft.",0
Und glauben Sie mir: Dieser Staat ist objektiv von einer ziemlich eisernen Konstitution. Die Landeklappen von Flugzeugen der Außenministerin haben damit überhaupt nichts zu tun.,0
"Unter dem unbestechlichen Auge des westlichen Moral-Feuilletons ist der Ossi stets bedürftig, darf sich aber keinesfalls so gerieren. Der Wessi wiederum ist seiner selbst nur sicher, wenn er sich unentwegt als Opfer irgendwelcher Missverständnisse mit seinesgleichen bedauert, aber felsenfest davon überzeugt ist, er habe sich den Malediven-Trip und die Wellnessoase redlich verdient. Das ist grob unfair. Kein Wunder, dass der völkische Versager aus dem Westen immer noch als Autohändler im Osten reüssiert.",0
"In der DDR wurden oft auch Variationen des Strammen Max serviert, z.B. mit Tomatenscheiben, Käse oder anderen Beilagen. Er lässt sich genauso simpel zubereiten, wie die Karlsbader Schnitte. Es war ein einfaches Gericht, das schnell zubereitet war und satt machte. Es eignete sich perfekt für ein schnelles Abendessen oder einen Snack zwischendurch.",0
"Eine Kugel Eis, bitte! Schokolade, Vanille oder Erdbeere? Oder darf es heute etwas ausgefallener sein? Wie wäre es zum Beispiel mit einem Bällchen Papaya-Eis mit Pekannussknusper? Oder einem Becher voller gesunder Superfoods? Auch lecker: Guinness-Eis mit Schokoladen-Honig-Sauce – für echte Chocoholics und solche, die es werden wollen. Oder einfach für all diejenigen, die das Leben mit dem großen Löffel genießen.",0
"Bier und Eis, passt das zusammen? Na, sicher. Und zwar, wenn man sich einfach eine Biersorte mit schokoladiger Note und feinem Kaffeearoma schnappt – eben so wie in unserem Guinness Eis. Dazu eine Sauce mit einer Extraportion echter Schokolade und der Desserttraum ist perfekt.",0
Genieße den beliebten Klassiker unter den Eissorten – mit diesem einfachen und köstliches Erdbeereis-Rezept. Oder nutze es als Grundlage für deine eigenen Eis-Variationen. Wie wäre es zum Beispiel mit knusprigem Krokant als Topping oder einem Frucht-Swirl? Oder du trägst für die nächste Gartenparty richtig dick auf und überraschst deine Gäste mit einer erfrischenden Eistorte – auf der süßen Basis deines hausgemachten Erdbeereis natürlich!,0
Gegen ein leckeres Schokoladeneis kann doch wirklich niemand etwas einwenden - selbst der letzte Sommermuffel sagt hier nicht nein!,0
"Beim FC Bayern geht gerade so viel schief, dass die Spieler und Trainer und Verantwortlichen des FC Bayern offensichtlich vergessen haben, wie es überhaupt noch richtig geht. Und das Lustige oder Schaurige oder Spannende daran: Sie geben es auch noch zu.",0
